#COD_MUNICIPIO_CADMU,NOME_MUNICIPIO,COD_MUNICIPIO_IBGE,COD_UF,NOME_UF,COD_UF_IBGE
56243,ARAÇOIABA,2601052,PE,PERNAMBUCO,26
53789,VARGEM ALEGRE,3170578,MG,MINAS GERAIS,31
8514,OLHO D'ÁGUA DO CASADO,2705804,AL,ALAGOAS,27
44138,CRISTAL,4306056,RS,RIO GRANDE DO SUL,43
27083,QUIXABA,2512606,PB,PARAÍBA,25
18315,GUADALUPE,2204501,PI,PIAUÍ,22
27801,SANTANA DE MANGUEIRA,2513505,PB,PARAÍBA,25
28219,SANTO ANTÔNIO DE POSSE,3548005,SP,SÃO PAULO,35
8662,ANAJATUBA,2100709,MA,MARANHÃO,21
50407,PALMÓPOLIS,3146750,MG,MINAS GERAIS,31
40390,ITURAMA,3134400,MG,MINAS GERAIS,31
19383,SÃO MARCOS,4319000,RS,RIO GRANDE DO SUL,43
30410,FORMOSA,5208004,GO,GOIÁS,52
44310,URUARÁ,1508159,PA,PARÁ,15
35491,IPUMIRIM,4207700,SC,SANTA CATARINA,42
15662,VARGEM BONITA,3170602,MG,MINAS GERAIS,31
46710,SUCUPIRA,1720853,TO,TOCANTINS,17
44822,ZÉ DOCA,2114007,MA,MARANHÃO,21
14041,RUBIM,3156601,MG,MINAS GERAIS,31
26606,PRESIDENTE DUTRA,2109106,MA,MARANHÃO,21
9788,RUBELITA,3156502,MG,MINAS GERAIS,31
4099,BOA NOVA,2903706,BA,BAHIA,29
4989,CAMPO ALEGRE DE LOURDES,2905909,BA,BAHIA,29
41117,COSTA MARQUES,1100080,RO,RONDÔNIA,11
45539,ALEGRIA,4300455,RS,RIO GRANDE DO SUL,43
1834,TAPERA,4321006,RS,RIO GRANDE DO SUL,43
29036,ACARAÚ,2300200,CE,CEARÁ,23
48196,PEDRO RÉGIS,2512721,PB,PARAÍBA,25
5737,VERTENTES,2616209,PE,PERNAMBUCO,26
53466,PADRE CARVALHO,3146255,MG,MINAS GERAIS,31
44626,CABIXI,1100031,RO,RONDÔNIA,11
55158,GEMINIANO,2204352,PI,PIAUÍ,22
26431,COLÔMBIA,3512100,SP,SÃO PAULO,35
20444,PEDRA AZUL,3148707,MG,MINAS GERAIS,31
11271,JACINTO MACHADO,4208708,SC,SANTA CATARINA,42
54733,CHUÍ,4305439,RS,RIO GRANDE DO SUL,43
24701,FEIRA NOVA,2802205,SE,SERGIPE,28
18542,DUARTINA,3514502,SP,SÃO PAULO,35
20963,HIDROLÂNDIA,2305209,CE,CEARÁ,23
10698,LAGOA DE PEDRAS,2406304,RN,RIO GRANDE DO NORTE,24
10423,SÃO JOAQUIM DO MONTE,2613305,PE,PERNAMBUCO,26
24495,CAMPINAS,3509502,SP,SÃO PAULO,35
48983,CAJATI,3509254,SP,SÃO PAULO,35
43548,TURURU,2313559,CE,CEARÁ,23
16427,RIO TINTO,2512903,PB,PARAÍBA,25
5328,MACAÚBAS,2919801,BA,BAHIA,29
33211,MARIA HELENA,4114708,PR,PARANÁ,41
21151,OLÍMPIA,3533908,SP,SÃO PAULO,35
54025,NANTES,3532157,SP,SÃO PAULO,35
7522,SANTA BÁRBARA DO TUGÚRIO,3157302,MG,MINAS GERAIS,31
35336,MORADA NOVA,2308708,CE,CEARÁ,23
12218,RIO PIRACICABA,3155702,MG,MINAS GERAIS,31
29861,PICOS,2208007,PI,PIAUÍ,22
51736,XEXÉU,2616506,PE,PERNAMBUCO,26
1346,SANTO INÁCIO,4124509,PR,PARANÁ,41
46806,DARCINÓPOLIS,1706506,TO,TOCANTINS,17
12940,BOTUMIRIM,3108503,MG,MINAS GERAIS,31
20293,SENADOR ELÓI DE SOUZA,2413102,RN,RIO GRANDE DO NORTE,24
5421,SANTO ANTÔNIO DO GRAMA,3160108,MG,MINAS GERAIS,31
24732,BENEDITO NOVO,4202206,SC,SANTA CATARINA,42
23740,XANXERÊ,4219507,SC,SANTA CATARINA,42
4312,IRATI,4110706,PR,PARANÁ,41
8095,BERTÓPOLIS,3106606,MG,MINAS GERAIS,31
45955,SÍTIO DO MATO,2930758,BA,BAHIA,29
23551,SANTA CRUZ DO ARARI,1506401,PA,PARÁ,15
29043,ICATU,2105104,MA,MARANHÃO,21
13970,BURITIZEIRO,3109402,MG,MINAS GERAIS,31
2280,BAURU,3506003,SP,SÃO PAULO,35
7852,IBITITÁ,2913101,BA,BAHIA,29
40369,ASSIS,3504008,SP,SÃO PAULO,35
7034,JABOTICATUBAS,3134608,MG,MINAS GERAIS,31
36366,CUMARU,2604908,PE,PERNAMBUCO,26
22301,TRÊS DE MAIO,4321808,RS,RIO GRANDE DO SUL,43
58289,DAVINÓPOLIS,2103752,MA,MARANHÃO,21
23379,JANDUÍS,2405207,RN,RIO GRANDE DO NORTE,24
54221,SANTA TEREZA,4317251,RS,RIO GRANDE DO SUL,43
55237,MADEIRO,2205854,PI,PIAUÍ,22
19486,TAPES,4321105,RS,RIO GRANDE DO SUL,43
2060,JARDIM ALEGRE,4112504,PR,PARANÁ,41
58423,PARAÍSO DAS ÁGUAS,5006275,MS,MATO GROSSO DO SUL,50
43830,GOUVELÂNDIA,5209150,GO,GOIÁS,52
12799,FORTUNA DE MINAS,3126406,MG,MINAS GERAIS,31
23836,CARMO DO CAJURU,3114204,MG,MINAS GERAIS,31
21670,CORONEL MURTA,3119500,MG,MINAS GERAIS,31
12555,ANHANGUERA,5201207,GO,GOIÁS,52
53473,PAI PEDRO,3146552,MG,MINAS GERAIS,31
40675,CUSTÓDIA,2605103,PE,PERNAMBUCO,26
49683,PARAÍSO,4212239,SC,SANTA CATARINA,42
7591,CAPELA,2701704,AL,ALAGOAS,27
41014,NOVA CRIXÁS,5214838,GO,GOIÁS,52
25339,LINHARES,3203205,ES,ESPÍRITO SANTO,32
51499,PONTAL DO ARAGUAIA,5106653,MT,MATO GROSSO,51
27351,MARAÃ,1302801,AM,AMAZONAS,13
45632,CAMARGO,4303558,RS,RIO GRANDE DO SUL,43
49676,OURO VERDE,4211850,SC,SANTA CATARINA,42
8648,ANGICOS,2400802,RN,RIO GRANDE DO NORTE,24
40486,ITAPORÃ DO TOCANTINS,1711100,TO,TOCANTINS,17
24251,SÃO FRANCISCO DE SALES,3161304,MG,MINAS GERAIS,31
20932,RIACHO DE SANTANA,2926400,BA,BAHIA,29
10124,JARDIM DO SERIDÓ,2405702,RN,RIO GRANDE DO NORTE,24
4226,URUTAÍ,5221809,GO,GOIÁS,52
15208,BAEPENDI,3104908,MG,MINAS GERAIS,31
42666,MARACANAÚ,2307650,CE,CEARÁ,23
40242,BREJO,2102101,MA,MARANHÃO,21
45687,ITATIAIA,3302254,RJ,RIO DE JANEIRO,33
35044,MONTE ALEGRE DE SERGIPE,2804201,SE,SERGIPE,28
9740,MURIAÉ,3143906,MG,MINAS GERAIS,31
20183,IBATÉ,3519303,SP,SÃO PAULO,35
25315,VICENTE DUTRA,4323101,RS,RIO GRANDE DO SUL,43
14467,SÃO JOÃO DO CAIUÁ,4124905,PR,PARANÁ,41
55677,FAZENDA VILANOVA,4308078,RS,RIO GRANDE DO SUL,43
20152,CAPÃO BONITO,3510203,SP,SÃO PAULO,35
26486,ARAUÁ,2800407,SE,SERGIPE,28
54630,SALTINHO,4215356,SC,SANTA CATARINA,42
26541,BRAÇO DO NORTE,4202800,SC,SANTA CATARINA,42
32119,PALMEIRA DAS MISSÕES,4313706,RS,RIO GRANDE DO SUL,43
30056,ALTO LONGÁ,2200301,PI,PIAUÍ,22
42680,BRASILIA (TAGUATINGA)                 ,,DF,DISTRITO FEDERAL,53
17512,MONTES CLAROS,3143302,MG,MINAS GERAIS,31
1157,SANTA CRUZ DE MONTE CASTELO,4123303,PR,PARANÁ,41
22129,IPECAETÁ,2913804,BA,BAHIA,29
39507,MOGI GUAÇU,3530706,SP,SÃO PAULO,35
24141,VÁRZEA PAULISTA,3556503,SP,SÃO PAULO,35
1504,SÃO SEBASTIÃO DO UMBUZEIRO,2515203,PB,PARAÍBA,25
32542,SALTO,3545209,SP,SÃO PAULO,35
15741,IBERTIOGA,3129400,MG,MINAS GERAIS,31
1975,PAINS,3146503,MG,MINAS GERAIS,31
38412,TERENOS,5008008,MS,MATO GROSSO DO SUL,50
25267,VICÊNCIA,2616308,PE,PERNAMBUCO,26
28848,CAIUÁ,3509106,SP,SÃO PAULO,35
9276,GROSSOS,2404408,RN,RIO GRANDE DO NORTE,24
16207,PENDÊNCIAS,2409902,RN,RIO GRANDE DO NORTE,24
35350,ROSÁRIO OESTE,5107701,MT,MATO GROSSO,51
44028,SÃO JOÃO DA PARAÚNA,5220058,GO,GOIÁS,52
16355,PILAR DE GOIÁS,5216908,GO,GOIÁS,52
38027,IBIÚNA,3519709,SP,SÃO PAULO,35
10337,CAMPO REDONDO,2402105,RN,RIO GRANDE DO NORTE,24
10258,VÁRZEA,2414704,RN,RIO GRANDE DO NORTE,24
30829,BORBOREMA,3507407,SP,SÃO PAULO,35
20310,JEQUITINHONHA,3135803,MG,MINAS GERAIS,31
54238,QUEVEDOS,4315321,RS,RIO GRANDE DO SUL,43
8435,RIBEIRÃO VERMELHO,3154705,MG,MINAS GERAIS,31
7821,MAMANGUAPE,2508901,PB,PARAÍBA,25
34090,AGUDO,4300109,RS,RIO GRANDE DO SUL,43
21515,POUSO REDONDO,4213708,SC,SANTA CATARINA,42
28415,BARREIRINHAS,2101707,MA,MARANHÃO,21
24653,ICÓ,2305407,CE,CEARÁ,23
1425,SÃO JOÃO DO TIGRE,2514107,PB,PARAÍBA,25
50744,NOVA ALVORADA DO SUL,5006002,MS,MATO GROSSO DO SUL,50
15679,CÂNDIDO RODRIGUES,3510104,SP,SÃO PAULO,35
9836,JUNQUEIRO,2704005,AL,ALAGOAS,27
36421,IVOTI,4310801,RS,RIO GRANDE DO SUL,43
40974,PALMEIRÓPOLIS,1715754,TO,TOCANTINS,17
57376,BOM JESUS DAS SELVAS,2102036,MA,MARANHÃO,21
6640,ITAMBÉ,2607653,PE,PERNAMBUCO,26
47049,ESPERANTINA,1707405,TO,TOCANTINS,17
27162,QUEIROZ,3541802,SP,SÃO PAULO,35
37255,SÃO MANUEL,3550100,SP,SÃO PAULO,35
33132,FAGUNDES,2506103,PB,PARAÍBA,25
30630,BOM SUCESSO,3108008,MG,MINAS GERAIS,31
13925,JUAZEIRO,2918407,BA,BAHIA,29
42790,CAMPINÁPOLIS,5102603,MT,MATO GROSSO,51
19417,CAMPO MAIOR,2202208,PI,PIAUÍ,22
45838,EUCLIDES DA CUNHA PAULISTA,3515350,SP,SÃO PAULO,35
20080,DAVID CANABARRO,4306304,RS,RIO GRANDE DO SUL,43
31189,BRAZÓPOLIS,3108909,MG,MINAS GERAIS,31
11082,SÃO MIGUEL DO ANTA,3163805,MG,MINAS GERAIS,31
30104,ALAGOINHAS,2900702,BA,BAHIA,29
25047,RIO BONITO,3304300,RJ,RIO DE JANEIRO,33
45663,VISTA GAÚCHA,4323705,RS,RIO GRANDE DO SUL,43
32346,PARAÍSO,3535705,SP,SÃO PAULO,35
16135,HERVAL D'OESTE,4206702,SC,SANTA CATARINA,42
29634,PILÕEZINHOS,2511707,PB,PARAÍBA,25
56528,IRACEMA,1400282,RR,RORAIMA,14
19754,CAIBATÉ,4303301,RS,RIO GRANDE DO SUL,43
33307,MANDIRITUBA,4114302,PR,PARANÁ,41
21924,TORRINHA,3554706,SP,SÃO PAULO,35
1205,MAR DE ESPANHA,3139805,MG,MINAS GERAIS,31
38625,BIGUAÇU,4202305,SC,SANTA CATARINA,42
7340,SANDOVALINA,3545506,SP,SÃO PAULO,35
15624,BARRA DO ROCHA,2903102,BA,BAHIA,29
40424,ITAJU DO COLÔNIA,2915403,BA,BAHIA,29
6592,ITATINGA,3523503,SP,SÃO PAULO,35
36108,GUAREÍ,3518503,SP,SÃO PAULO,35
40802,BODOQUENA,5002159,MS,MATO GROSSO DO SUL,50
32607,SANTA MARIA DO PARÁ,1506609,PA,PARÁ,15
3382,UMBURATIBA,3170305,MG,MINAS GERAIS,31
55990,TANGUÁ,3305752,RJ,RIO DE JANEIRO,33
43751,CASEARA,1703909,TO,TOCANTINS,17
32140,PARAÍ,4314001,RS,RIO GRANDE DO SUL,43
28116,CARACOL,5002803,MS,MATO GROSSO DO SUL,50
26170,TORITAMA,2615409,PE,PERNAMBUCO,26
13774,GUARANTÃ,3518107,SP,SÃO PAULO,35
36328,BUENOS AIRES,2602704,PE,PERNAMBUCO,26
26149,JOÃO LISBOA,2105500,MA,MARANHÃO,21
20114,PADRE BERNARDO,5215603,GO,GOIÁS,52
53291,JUVENÍLIA,3136959,MG,MINAS GERAIS,31
50964,EPITACIOLÂNDIA,1200252,AC,ACRE,12
12232,MISSÃO VELHA,2308401,CE,CEARÁ,23
8033,PENALVA,2108306,MA,MARANHÃO,21
3090,SIMÃO DIAS,2807105,SE,SERGIPE,28
8277,ÉRICO CARDOSO,2900504,BA,BAHIA,29
5335,TAQUARA,4321204,RS,RIO GRANDE DO SUL,43
27818,SAPUCAIA,3305406,RJ,RIO DE JANEIRO,33
57242,CAMPESTRE,2701357,AL,ALAGOAS,27
30757,CORRENTES,2604700,PE,PERNAMBUCO,26
13437,ARAIOSES,2100907,MA,MARANHÃO,21
4020,MONTES CLAROS DE GOIÁS,5213707,GO,GOIÁS,52
39411,JOÃO MONLEVADE,3136207,MG,MINAS GERAIS,31
50476,SENADOR AMARAL,3165578,MG,MINAS GERAIS,31
55103,COCAL DE TELHA,2202711,PI,PIAUÍ,22
34681,ANCHIETA,3200409,ES,ESPÍRITO SANTO,32
32580,TAVARES,2516607,PB,PARAÍBA,25
50892,DORMENTES,2605152,PE,PERNAMBUCO,26
53992,FERNÃO,3515657,SP,SÃO PAULO,35
29287,CEDRO,2303808,CE,CEARÁ,23
37190,CAETÉ,3110004,MG,MINAS GERAIS,31
52742,BUGRE,3109253,MG,MINAS GERAIS,31
54726,UNIÃO DO SUL,5108303,MT,MATO GROSSO,51
42295,CANUDOS,2906824,BA,BAHIA,29
5579,IBIQUERA,2912608,BA,BAHIA,29
25724,INOCÊNCIA,5004403,MS,MATO GROSSO DO SUL,50
27588,MAIRINQUE,3528403,SP,SÃO PAULO,35
5232,SANTANA DE PARNAÍBA,3547304,SP,SÃO PAULO,35
19510,PARNAGUÁ,2207603,PI,PIAUÍ,22
1171,JACIARA,5104807,MT,MATO GROSSO,51
57091,FORMOSA DA SERRA NEGRA,2104099,MA,MARANHÃO,21
35192,BOCA DA MATA,2701001,AL,ALAGOAS,27
19936,SÃO JOSÉ DA VARGINHA,3163102,MG,MINAS GERAIS,31
31103,ORIENTE,3534104,SP,SÃO PAULO,35
8181,SERITINGA,3166402,MG,MINAS GERAIS,31
9317,PRAINHA,1506005,PA,PARÁ,15
9764,CURITIBANOS,4204806,SC,SANTA CATARINA,42
34038,SENHORA DO PORTO,3166105,MG,MINAS GERAIS,31
39710,CONGONHAS DO NORTE,3118106,MG,MINAS GERAIS,31
17464,DOIS VIZINHOS,4107207,PR,PARANÁ,41
3801,CONQUISTA,3118205,MG,MINAS GERAIS,31
43483,PINDORETAMA,2310852,CE,CEARÁ,23
53538,PONTO DOS VOLANTES,3152170,MG,MINAS GERAIS,31
3739,CONCEIÇÃO DAS ALAGOAS,3117306,MG,MINAS GERAIS,31
1858,SALVADOR,2927408,BA,BAHIA,29
10320,CAMPO ALEGRE DE GOIÁS,5204805,GO,GOIÁS,52
-1,Não informado,,XX,NAO INFORMADO,
21728,POTIRENDABA,3540804,SP,SÃO PAULO,35
33871,PEDRINHAS,2805109,SE,SERGIPE,28
54764,VALPARAÍSO DE GOIÁS,5221858,GO,GOIÁS,52
38065,UBATUBA,3555406,SP,SÃO PAULO,35
23496,NARANDIBA,3532207,SP,SÃO PAULO,35
32164,MARTINHO CAMPOS,3140506,MG,MINAS GERAIS,31
14924,SANTA FÉ DO SUL,3546603,SP,SÃO PAULO,35
29490,ÁGUAS VERMELHAS,3101003,MG,MINAS GERAIS,31
55457,SUSSUAPARA,2210938,PI,PIAUÍ,22
53404,NOVA PORTEIRINHA,3145059,MG,MINAS GERAIS,31
23726,SÃO DOMINGOS DO CAPIM,1507201,PA,PARÁ,15
36555,SÃO JOÃO DO SABUGI,2412104,RN,RIO GRANDE DO NORTE,24
10045,SANTA TEREZA DE GOIÁS,5219605,GO,GOIÁS,52
51750,GENTIL,4308854,RS,RIO GRANDE DO SUL,43
36153,MURICI,2705507,AL,ALAGOAS,27
34014,SERRANOS,3167004,MG,MINAS GERAIS,31
15813,COLMÉIA,1716703,TO,TOCANTINS,17
18676,CANARANA,2906204,BA,BAHIA,29
10007,CANAVIEIRAS,2906303,BA,BAHIA,29
57651,BOA VISTA DO GURUPI,2101970,MA,MARANHÃO,21
50067,RIO BONITO DO IGUAÇU,4122156,PR,PARANÁ,41
22923,DUQUE DE CAXIAS,3301702,RJ,RIO DE JANEIRO,33
11037,SÃO GONÇALO DO SAPUCAÍ,3162005,MG,MINAS GERAIS,31
5050,RANCHO QUEIMADO,4214300,SC,SANTA CATARINA,42
42642,FILADÉLFIA,2910859,BA,BAHIA,29
24392,GÁLIA,3516606,SP,SÃO PAULO,35
45852,TARUMÃ,3553955,SP,SÃO PAULO,35
51420,CUTIAS,1600212,AP,AMAPÁ,16
40864,SETE QUEDAS,5007703,MS,MATO GROSSO DO SUL,50
30812,MORRETES,4116208,PR,PARANÁ,41
26936,ITANHAÉM,3522109,SP,SÃO PAULO,35
36249,QUARAÍ,4315305,RS,RIO GRANDE DO SUL,43
30582,CORONEL XAVIER CHAVES,3119708,MG,MINAS GERAIS,31
46590,BOM JESUS DO TOCANTINS,1703305,TO,TOCANTINS,17
52003,DERRUBADAS,4306320,RS,RIO GRANDE DO SUL,43
17536,DOIS RIACHOS,2702504,AL,ALAGOAS,27
33149,CATENDE,2604205,PE,PERNAMBUCO,26
52625,MATO LEITÃO,4312153,RS,RIO GRANDE DO SUL,43
4817,TUCUNDUVA,4322103,RS,RIO GRANDE DO SUL,43
4271,ARAGUAÇU,1702000,TO,TOCANTINS,17
1339,LARANJAL,3138005,MG,MINAS GERAIS,31
16001,TEREZINHA,2615102,PE,PERNAMBUCO,26
19974,SANTO ANTÔNIO DO MONTE,3160405,MG,MINAS GERAIS,31
14821,JACOBINA,2917508,BA,BAHIA,29
28422,PALMEIRAIS,2207504,PI,PIAUÍ,22
23599,SANTANA DA BOA VISTA,4317004,RS,RIO GRANDE DO SUL,43
40716,QUIXERAMOBIM,2311405,CE,CEARÁ,23
6736,MUNDO NOVO,5005681,MS,MATO GROSSO DO SUL,50
22813,LUZILÂNDIA,2205805,PI,PIAUÍ,22
16939,UMARI,2313708,CE,CEARÁ,23
16018,BELA VISTA,5002100,MS,MATO GROSSO DO SUL,50
28381,MARACAJU,5005400,MS,MATO GROSSO DO SUL,50
19998,SÃO PEDRO DOS FERROS,3164001,MG,MINAS GERAIS,31
53954,VILA VALÉRIO,3205176,ES,ESPÍRITO SANTO,32
55402,SÃO JOÃO DA VARJOTA,2209955,PI,PIAUÍ,22
45704,ITABELA,2914653,BA,BAHIA,29
34131,RIANÁPOLIS,5218706,GO,GOIÁS,52
15947,DELFINÓPOLIS,3121209,MG,MINAS GERAIS,31
11329,PALOTINA,4117909,PR,PARANÁ,41
57864,PEDRAS ALTAS,4314175,RS,RIO GRANDE DO SUL,43
13365,ARRAIAL,2201002,PI,PIAUÍ,22
53686,SÃO JOAQUIM DE BICAS,3162922,MG,MINAS GERAIS,31
39868,POÇOS DE CALDAS,3151800,MG,MINAS GERAIS,31
35659,PRESIDENTE ALVES,3541109,SP,SÃO PAULO,35
45412,LAGOÃO,4311254,RS,RIO GRANDE DO SUL,43
23070,CATU,2907509,BA,BAHIA,29
19266,SANTA ROSA,4317202,RS,RIO GRANDE DO SUL,43
29483,IGUARAÇU,4110003,PR,PARANÁ,41
25528,ILICÍNEA,3130507,MG,MINAS GERAIS,31
9757,GUAIRAÇÁ,4108908,PR,PARANÁ,41
39181,ANITÁPOLIS,4201109,SC,SANTA CATARINA,42
19156,SÃO BENEDITO DO SUL,2612901,PE,PERNAMBUCO,26
49092,HOLAMBRA,3519055,SP,SÃO PAULO,35
16829,PLATINA,3539707,SP,SÃO PAULO,35
47795,MATO GROSSO,2509370,PB,PARAÍBA,25
7450,PASSABÉM,3147501,MG,MINAS GERAIS,31
57352,VILA NOVA DOS MARTÍRIOS,2112852,MA,MARANHÃO,21
18126,ITAVERAVA,3133907,MG,MINAS GERAIS,31
26417,JOAÇABA,4209003,SC,SANTA CATARINA,42
15363,SÃO FRANCISCO DO CONDE,2929206,BA,BAHIA,29
52041,COQUEIROS DO SUL,4305850,RS,RIO GRANDE DO SUL,43
28288,MAIQUINIQUE,2920007,BA,BAHIA,29
27557,MARMELÓPOLIS,3140407,MG,MINAS GERAIS,31
26558,ARAQUARI,4201307,SC,SANTA CATARINA,42
8844,BOM JARDIM,3300506,RJ,RIO DE JANEIRO,33
26802,TRIUNFO,4322004,RS,RIO GRANDE DO SUL,43
15820,RENASCENÇA,4121604,PR,PARANÁ,41
31598,QUILOMBO,4214201,SC,SANTA CATARINA,42
57929,SÃO PEDRO DAS MISSÕES,4319364,RS,RIO GRANDE DO SUL,43
7106,CATANDUVAS,4105003,PR,PARANÁ,41
21601,CONGONHINHAS,4106001,PR,PARANÁ,41
34227,VIÇOSA DO CEARÁ,2314102,CE,CEARÁ,23
5696,PERUÍBE,3537602,SP,SÃO PAULO,35
12816,ROCA SALES,4315800,RS,RIO GRANDE DO SUL,43
43098,CAMPO BONITO,4104055,PR,PARANÁ,41
56384,PORTO DO MANGUE,2410256,RN,RIO GRANDE DO NORTE,24
20145,CATANDUVA,3511102,SP,SÃO PAULO,35
26747,URUBICI,4218905,SC,SANTA CATARINA,42
44633,SALITRE,2311959,CE,CEARÁ,23
55859,UBIRETAMA,4322343,RS,RIO GRANDE DO SUL,43
39538,CONTENDA,4106209,PR,PARANÁ,41
34485,VIRGÍNIA,3171709,MG,MINAS GERAIS,31
42147,BRAGANEY,4103354,PR,PARANÁ,41
21539,BOM SUCESSO,2502300,PB,PARAÍBA,25
35501,IRAÍ,4310504,RS,RIO GRANDE DO SUL,43
10069,LAVRAS,3138203,MG,MINAS GERAIS,31
12328,ALAGOINHA,2600609,PE,PERNAMBUCO,26
48471,SANTO ANDRÉ,2513851,PB,PARAÍBA,25
45371,IPIRANGA DO SUL,4310462,RS,RIO GRANDE DO SUL,43
38584,GIRUÁ,4309001,RS,RIO GRANDE DO SUL,43
7285,CAARAPÓ,5002407,MS,MATO GROSSO DO SUL,50
18449,GUARANIAÇU,4109302,PR,PARANÁ,41
24024,PASSOS,3147907,MG,MINAS GERAIS,31
5548,PARANÃ,1716208,TO,TOCANTINS,17
52405,SÃO JOÃO DO POLÊSINE,4318432,RS,RIO GRANDE DO SUL,43
14979,SÃO JOSÉ DO BARREIRO,3549607,SP,SÃO PAULO,35
36782,MATERLÂNDIA,3140605,MG,MINAS GERAIS,31
39112,OLÍMPIO NORONHA,3145505,MG,MINAS GERAIS,31
9812,GUARACIABA,4206405,SC,SANTA CATARINA,42
45065,POUSO NOVO,4315131,RS,RIO GRANDE DO SUL,43
2596,DESTERRO,2505402,PB,PARAÍBA,25
11594,BELA CRUZ,2302305,CE,CEARÁ,23
20956,MIRABELA,3142007,MG,MINAS GERAIS,31
51891,ARCO-ÍRIS,3503356,SP,SÃO PAULO,35
34849,NOVO HAMBURGO,4313409,RS,RIO GRANDE DO SUL,43
19455,BARREIRAS DO PIAUÍ,2201309,PI,PIAUÍ,22
21340,ENCRUZILHADA DO SUL,4306908,RS,RIO GRANDE DO SUL,43
34313,PIRASSUNUNGA,3539301,SP,SÃO PAULO,35
45168,SEDE NOVA,4320230,RS,RIO GRANDE DO SUL,43
39693,ROLANTE,4316006,RS,RIO GRANDE DO SUL,43
24323,SANTO ANTÔNIO DO LEVERGER,5107800,MT,MATO GROSSO,51
18511,GUAIMBÊ,3517307,SP,SÃO PAULO,35
50139,UIRAPURU,5221577,GO,GOIÁS,52
40785,JESUÍTAS,4112751,PR,PARANÁ,41
50548,CIDADE OCIDENTAL,5205497,GO,GOIÁS,52
10038,LAGOA DOS PATOS,3137304,MG,MINAS GERAIS,31
35958,ITAPAGIPE,3133402,MG,MINAS GERAIS,31
55048,CAMPO ALEGRE DO FIDALGO,2202117,PI,PIAUÍ,22
38429,SERRO,3167103,MG,MINAS GERAIS,31
37853,MANGUEIRINHA,4114401,PR,PARANÁ,41
40967,COLÍDER,5103205,MT,MATO GROSSO,51
51217,BRASIL NOVO,1501725,PA,PARÁ,15
41818,XINGUARA,1508407,PA,PARÁ,15
19761,MAURITI,2308104,CE,CEARÁ,23
17660,IPUEIRA,2404804,RN,RIO GRANDE DO NORTE,24
55969,IGUABA GRANDE,3301876,RJ,RIO DE JANEIRO,33
3887,MONTE SANTO DE MINAS,3143203,MG,MINAS GERAIS,31
7900,ACOPIARA,2300309,CE,CEARÁ,23
55873,VALE VERDE,4322525,RS,RIO GRANDE DO SUL,43
39930,CORDEIRÓPOLIS,3512407,SP,SÃO PAULO,35
12737,BOCA DO ACRE,1300706,AM,AMAZONAS,13
25731,ONDA VERDE,3534005,SP,SÃO PAULO,35
18339,GUARARÁ,3128501,MG,MINAS GERAIS,31
10966,RAPOSOS,3153905,MG,MINAS GERAIS,31
46514,ARAGOMINAS,1701309,TO,TOCANTINS,17
10911,SANTO ESTÊVÃO,2928802,BA,BAHIA,29
21144,ALAGOINHA,2500502,PB,PARAÍBA,25
9984,CAIRU,2905404,BA,BAHIA,29
53576,SANTA CRUZ DE MINAS,3157336,MG,MINAS GERAIS,31
10540,SÃO JOSÉ DA BELA VISTA,3549508,SP,SÃO PAULO,35
55866,UNISTALDA,4322376,RS,RIO GRANDE DO SUL,43
29964,VIEIRAS,3171402,MG,MINAS GERAIS,31
12483,INÚBIA PAULISTA,3520806,SP,SÃO PAULO,35
3131,TIMON,2112209,MA,MARANHÃO,21
4587,GUARACI,3517901,SP,SÃO PAULO,35
16489,PIRAJUÍ,3538907,SP,SÃO PAULO,35
11525,JEQUITAÍ,3135605,MG,MINAS GERAIS,31
49494,ÁGUAS FRIAS,4200556,SC,SANTA CATARINA,42
9049,PONTE BRANCA,5106703,MT,MATO GROSSO,51
37970,CAMPOS DO JORDÃO,3509700,SP,SÃO PAULO,35
32762,SANTO ANTÔNIO DO JARDIM,3548104,SP,SÃO PAULO,35
1432,SÃO JOÃO BATISTA,4216305,SC,SANTA CATARINA,42
9324,ARAPOTI,4101606,PR,PARANÁ,41
13932,CURIMATÁ,2203206,PI,PIAUÍ,22
3265,ALFREDO CHAVES,3200300,ES,ESPÍRITO SANTO,32
23465,PARAGUAÇU PAULISTA,3535507,SP,SÃO PAULO,35
31969,CAETITÉ,2905206,BA,BAHIA,29
21278,AMPARO,3501905,SP,SÃO PAULO,35
12397,ALFENAS,3101607,MG,MINAS GERAIS,31
9908,CASTANHAL,1502400,PA,PARÁ,15
56690,PRIMAVERA DE RONDÔNIA,1101476,RO,RONDÔNIA,11
6341,COLORADO,4305603,RS,RIO GRANDE DO SUL,43
45993,VARZEDO,2933174,BA,BAHIA,29
45807,PALMAS,1721000,TO,TOCANTINS,17
24330,SANTO ANTÔNIO DO RIO ABAIXO,3160504,MG,MINAS GERAIS,31
17316,CONSELHEIRO PENA,3118403,MG,MINAS GERAIS,31
26101,COMENDADOR GOMES,3116902,MG,MINAS GERAIS,31
28594,JANDAIA DO SUL,4112108,PR,PARANÁ,41
9252,OROBÓ,2609709,PE,PERNAMBUCO,26
36098,CURUÇÁ,1502905,PA,PARÁ,15
32016,SANTA ROSA DE GOIÁS,5219506,GO,GOIÁS,52
